,GEO.id,GEO.id2,GEO.display-label,Median_rent,geometry,Median_income
3972,1500000US360610181005,360610181005,"Block Group 5, Census Tract 181, New York County, New York",2019,"POLYGON ((-73.964685 40.791664, -73.965177 40.790991, -73.96801599999999 40.792185, -73.967524 40.792856, -73.964685 40.791664))",80284
3973,1500000US360610181006,360610181006,"Block Group 6, Census Tract 181, New York County, New York",883,"POLYGON ((-73.964176 40.792362, -73.964685 40.791664, -73.967524 40.792856, -73.967012 40.79356, -73.964176 40.792362))",73984
3974,1500000US360610182001,360610182001,"Block Group 1, Census Tract 182, New York County, New York",1390,"POLYGON ((-73.941619 40.798624, -73.94212 40.797944, -73.943742 40.798616, -73.94323799999999 40.799309, -73.94274299999999 40.799983, -73.941126 40.7993, -73.941619 40.798624))",22958
3975,1500000US360610182002,360610182002,"Block Group 2, Census Tract 182, New York County, New York",607,"POLYGON ((-73.942285 40.800613, -73.94182499999999 40.80124, -73.940207 40.800557, -73.94066599999999 40.79993, -73.941126 40.7993, -73.94274299999999 40.799983, -73.942285 40.800613))",15132
3976,1500000US360610182003,360610182003,"Block Group 3, Census Tract 182, New York County, New York",1281,"POLYGON ((-73.938603 40.799883, -73.93906199999999 40.799253, -73.939522 40.798625, -73.940021 40.797947, -73.940519 40.797261, -73.94212 40.797944, -73.941619 40.798624, -73.941126 40.7993, -73.94066599999999 40.79993, -73.940207 40.800557, -73.938603 40.799883))",30585
3977,1500000US360610182004,360610182004,"Block Group 4, Census Tract 182, New York County, New York",529,"POLYGON ((-73.940929 40.7967, -73.94187599999999 40.795406, -73.943483 40.796073, -73.94212 40.797944, -73.940519 40.797261, -73.940929 40.7967))",12971
3978,1500000US360610182005,360610182005,"Block Group 5, Census Tract 182, New York County, New York",476,"POLYGON ((-73.943742 40.798616, -73.94212 40.797944, -73.943483 40.796073, -73.94509599999999 40.796764, -73.943742 40.798616))",10934
3979,1500000US360610183000,360610183000,"Block Group 0, Census Tract 183, New York County, New York",,"POLYGON ((-73.97831599999999 40.795687, -73.9843088955015 40.7981575566581, -73.9824834097892 40.800693525922, -73.97649199999999 40.798289, -73.97831599999999 40.795687))",
3980,1500000US360610183001,360610183001,"Block Group 1, Census Tract 183, New York County, New York",1830,"POLYGON ((-73.97623299999999 40.794828, -73.97744299999999 40.795327, -73.97831599999999 40.795687, -73.97649199999999 40.798289, -73.97590799999999 40.798055, -73.97365099999999 40.797149, -73.972257 40.796561, -73.972717 40.795929, -73.97321 40.795252, -73.975031 40.796019, -73.975836 40.795532, -73.97623299999999 40.794828))",82538
3981,1500000US360610183002,360610183002,"Block Group 2, Census Tract 183, New York County, New York",2505,"POLYGON ((-73.975836 40.795532, -73.975031 40.796019, -73.97321 40.795252, -73.97370099999999 40.794579, -73.975836 40.795532))",74213
3982,1500000US360610183003,360610183003,"Block Group 3, Census Tract 183, New York County, New York",1598,"POLYGON ((-73.97370099999999 40.794579, -73.97416199999999 40.793952, -73.97623299999999 40.794828, -73.975836 40.795532, -73.97370099999999 40.794579))",57565
3983,1500000US360610183004,360610183004,"Block Group 4, Census Tract 183, New York County, New York",3133,"POLYGON ((-73.97083599999999 40.795963, -73.971296 40.79533, -73.971788 40.794651, -73.97321 40.795252, -73.972717 40.795929, -73.972257 40.796561, -73.97083599999999 40.795963))",100293
3984,1500000US360610183005,360610183005,"Block Group 5, Census Tract 183, New York County, New York",1333,"POLYGON ((-73.97273899999999 40.793353, -73.973435 40.793646, -73.97416199999999 40.793952, -73.97370099999999 40.794579, -73.97321 40.795252, -73.971788 40.794651, -73.97228199999999 40.79398, -73.97273899999999 40.793353))",77068
3985,1500000US360610183006,360610183006,"Block Group 6, Census Tract 183, New York County, New York",1920,"POLYGON ((-73.971788 40.794651, -73.971296 40.79533, -73.97083599999999 40.795963, -73.969415 40.795361, -73.96987 40.794736, -73.97036799999999 40.794051, -73.971788 40.794651))",111701
3986,1500000US360610183007,360610183007,"Block Group 7, Census Tract 183, New York County, New York",2114,"POLYGON ((-73.97228199999999 40.79398, -73.971788 40.794651, -73.97036799999999 40.794051, -73.97085799999999 40.79338, -73.971316 40.792753, -73.97273899999999 40.793353, -73.97228199999999 40.79398))",45287
3987,1500000US360610184001,360610184001,"Block Group 1, Census Tract 184, New York County, New York",1254,"POLYGON ((-73.945359 40.799287, -73.94484799999999 40.799986, -73.94435399999999 40.800663, -73.94596799999999 40.801342, -73.94550799999999 40.801971, -73.94505199999999 40.802599, -73.94182499999999 40.80124, -73.942285 40.800613, -73.94274299999999 40.799983, -73.94323799999999 40.799309, -73.943742 40.798616, -73.945359 40.799287))",35775
3988,1500000US360610184002,360610184002,"Block Group 2, Census Tract 184, New York County, New York",894,"POLYGON ((-73.94484799999999 40.799986, -73.945359 40.799287, -73.946974 40.799961, -73.94596799999999 40.801342, -73.94435399999999 40.800663, -73.94484799999999 40.799986))",19109
3989,1500000US360610184003,360610184003,"Block Group 3, Census Tract 184, New York County, New York",621,"POLYGON ((-73.94670000000001 40.79745, -73.945359 40.799287, -73.943742 40.798616, -73.94509599999999 40.796764, -73.94670000000001 40.79745))",13641
3990,1500000US360610184004,360610184004,"Block Group 4, Census Tract 184, New York County, New York",504,"POLYGON ((-73.94831099999999 40.798129, -73.946974 40.799961, -73.945359 40.799287, -73.94670000000001 40.79745, -73.94831099999999 40.798129))",10119
3991,1500000US360610185001,360610185001,"Block Group 1, Census Tract 185, New York County, New York",1290,"POLYGON ((-73.966621 40.794094, -73.965628 40.795456, -73.964303 40.794787, -73.962834 40.794203, -73.963804 40.792881, -73.966025 40.793858, -73.966621 40.794094))",65858
3992,1500000US360610185002,360610185002,"Block Group 2, Census Tract 185, New York County, New York",1835,"POLYGON ((-73.969415 40.795361, -73.968476 40.796643, -73.965628 40.795456, -73.966621 40.794094, -73.967012 40.79356, -73.96987 40.794736, -73.969415 40.795361))",65626
3993,1500000US360610185003,360610185003,"Block Group 3, Census Tract 185, New York County, New York",2037,"POLYGON ((-73.964176 40.792362, -73.967012 40.79356, -73.966621 40.794094, -73.966025 40.793858, -73.963804 40.792881, -73.964176 40.792362))",67502
3994,1500000US360610186001,360610186001,"Block Group 1, Census Tract 186, New York County, New York",537,"POLYGON ((-73.94862499999999 40.800666, -73.946974 40.799961, -73.94831099999999 40.798129, -73.950074 40.798857, -73.94950399999999 40.79958, -73.949527 40.79973, -73.94923299999999 40.80016, -73.948999 40.800205, -73.94862499999999 40.800666))",12041
3995,1500000US360610186002,360610186002,"Block Group 2, Census Tract 186, New York County, New York",752,"POLYGON ((-73.94831099999999 40.798129, -73.948792 40.797478, -73.949097 40.797057, -73.94922 40.79691, -73.952483 40.798253, -73.95152899999999 40.799459, -73.950074 40.798857, -73.94831099999999 40.798129))",20076
3996,1500000US360610186003,360610186003,"Block Group 3, Census Tract 186, New York County, New York",298,"POLYGON ((-73.950186 40.801332, -73.94862499999999 40.800666, -73.948999 40.800205, -73.94923299999999 40.80016, -73.949527 40.79973, -73.94950399999999 40.79958, -73.950074 40.798857, -73.95152899999999 40.799459, -73.951094 40.800091, -73.950636 40.80072, -73.950186 40.801332))",8012
3997,1500000US360610187000,360610187000,"Block Group 0, Census Tract 187, New York County, New York",,"POLYGON ((-73.98061638978309 40.8032871947296, -73.97471399999999 40.800851, -73.97649199999999 40.798289, -73.9824834097892 40.800693525922, -73.98061638978309 40.8032871947296))",
3998,1500000US360610187001,360610187001,"Block Group 1, Census Tract 187, New York County, New York",2099,"POLYGON ((-73.973153 40.798577, -73.973462 40.797888, -73.97365099999999 40.797149, -73.97590799999999 40.798055, -73.97649199999999 40.798289, -73.97471399999999 40.800851, -73.97411 40.800603, -73.972543 40.799918, -73.971924 40.799705, -73.970423 40.799071, -73.97088099999999 40.798444, -73.971339 40.797815, -73.973153 40.798577))",78113
3999,1500000US360610187002,360610187002,"Block Group 2, Census Tract 187, New York County, New York",2002,"POLYGON ((-73.97365099999999 40.797149, -73.973462 40.797888, -73.973153 40.798577, -73.971339 40.797815, -73.97179899999999 40.797191, -73.972257 40.796561, -73.97365099999999 40.797149))",77060
4000,1500000US360610187003,360610187003,"Block Group 3, Census Tract 187, New York County, New York",1856,"POLYGON ((-73.971339 40.797815, -73.97088099999999 40.798444, -73.970423 40.799071, -73.96900099999999 40.798476, -73.96992 40.797219, -73.971339 40.797815))",77173
4001,1500000US360610187004,360610187004,"Block Group 4, Census Tract 187, New York County, New York",2029,"POLYGON ((-73.97179899999999 40.797191, -73.971339 40.797815, -73.96992 40.797219, -73.97083599999999 40.795963, -73.972257 40.796561, -73.97179899999999 40.797191))",64073
4002,1500000US360610187005,360610187005,"Block Group 5, Census Tract 187, New York County, New York",1218,"POLYGON ((-73.96900099999999 40.798476, -73.967575 40.79787, -73.968476 40.796643, -73.96992 40.797219, -73.96900099999999 40.798476))",41762
4003,1500000US360610187006,360610187006,"Block Group 6, Census Tract 187, New York County, New York",1558,"POLYGON ((-73.96992 40.797219, -73.968476 40.796643, -73.969415 40.795361, -73.97083599999999 40.795963, -73.96992 40.797219))",80153
4004,1500000US360610188001,360610188001,"Block Group 1, Census Tract 188, New York County, New York",970,"POLYGON ((-73.936821 40.798307, -73.93636099999999 40.798935, -73.93399099999999 40.797932, -73.934456 40.79731, -73.934913 40.79668, -73.93728 40.797679, -73.936821 40.798307))",26428
4005,1500000US360610188002,360610188002,"Block Group 2, Census Tract 188, New York County, New York",690,"POLYGON ((-73.93777399999999 40.797002, -73.93728 40.797679, -73.934913 40.79668, -73.935408 40.796004, -73.935912 40.795312, -73.93828499999999 40.796301, -73.93777399999999 40.797002))",17191
4006,1500000US360610188003,360610188003,"Block Group 3, Census Tract 188, New York County, New York",1259,"POLYGON ((-73.93728 40.797679, -73.93777399999999 40.797002, -73.93828499999999 40.796301, -73.940519 40.797261, -73.940021 40.797947, -73.939522 40.798625, -73.93728 40.797679))",13960
4007,1500000US360610188004,360610188004,"Block Group 4, Census Tract 188, New York County, New York",1104,"POLYGON ((-73.93906199999999 40.799253, -73.938603 40.799883, -73.93636099999999 40.798935, -73.936821 40.798307, -73.93728 40.797679, -73.939522 40.798625, -73.93906199999999 40.799253))",24068
4008,1500000US360610189001,360610189001,"Block Group 1, Census Tract 189, New York County, New York",1801,"POLYGON ((-73.960523 40.797369, -73.96144 40.796111, -73.962885 40.79672, -73.962436 40.797338, -73.96198099999999 40.797988, -73.961478 40.798654, -73.960037 40.798038, -73.960523 40.797369))",74073
4009,1500000US360610189002,360610189002,"Block Group 2, Census Tract 189, New York County, New York",1199,"POLYGON ((-73.96235899999999 40.794852, -73.962834 40.794203, -73.964303 40.794787, -73.96380499999999 40.795463, -73.962885 40.79672, -73.96144 40.796111, -73.96235899999999 40.794852))",60993
4010,1500000US360610189003,360610189003,"Block Group 3, Census Tract 189, New York County, New York",531,"POLYGON ((-73.962885 40.79672, -73.96380499999999 40.795463, -73.964303 40.794787, -73.965628 40.795456, -73.96384499999999 40.797917, -73.962436 40.797338, -73.962885 40.79672))",11199
4011,1500000US360610189004,360610189004,"Block Group 4, Census Tract 189, New York County, New York",1136,"POLYGON ((-73.961478 40.798654, -73.96198099999999 40.797988, -73.962436 40.797338, -73.96384499999999 40.797917, -73.96336099999999 40.798564, -73.962869 40.79924, -73.961478 40.798654))",19905
4012,1500000US360610189005,360610189005,"Block Group 5, Census Tract 189, New York County, New York",969,"POLYGON ((-73.962869 40.79924, -73.96336099999999 40.798564, -73.96384499999999 40.797917, -73.966662 40.799133, -73.966206 40.799761, -73.965711 40.800437, -73.962869 40.79924))",20923
4013,1500000US360610189006,360610189006,"Block Group 6, Census Tract 189, New York County, New York",429,"POLYGON ((-73.967575 40.79787, -73.966662 40.799133, -73.96384499999999 40.797917, -73.965628 40.795456, -73.968476 40.796643, -73.967575 40.79787))",9669
4014,1500000US360610190001,360610190001,"Block Group 1, Census Tract 190, New York County, New York",764,"POLYGON ((-73.949187 40.8027, -73.948728 40.803331, -73.948273 40.803957, -73.94505199999999 40.802599, -73.94550799999999 40.801971, -73.94596799999999 40.801342, -73.946974 40.799961, -73.94862499999999 40.800666, -73.950186 40.801332, -73.94968 40.802024, -73.949187 40.8027))",43747
4015,1500000US360610191000,360610191000,"Block Group 0, Census Tract 191, New York County, New York",,"POLYGON ((-73.97885474255939 40.8057344794073, -73.972899 40.803383, -73.97471399999999 40.800851, -73.98061638978309 40.8032871947296, -73.97885474255939 40.8057344794073))",
4016,1500000US360610191001,360610191001,"Block Group 1, Census Tract 191, New York County, New York",1657,"POLYGON ((-73.971009 40.800968, -73.97145999999999 40.800334, -73.971924 40.799705, -73.972543 40.799918, -73.97411 40.800603, -73.97471399999999 40.800851, -73.972899 40.803383, -73.97235599999999 40.803172, -73.97004699999999 40.802265, -73.96858399999999 40.801636, -73.96904599999999 40.800957, -73.969505 40.80033, -73.971009 40.800968))",82592
4017,1500000US360610191002,360610191002,"Block Group 2, Census Tract 191, New York County, New York",2188,"POLYGON ((-73.971924 40.799705, -73.97145999999999 40.800334, -73.971009 40.800968, -73.969505 40.80033, -73.96996399999999 40.799702, -73.970423 40.799071, -73.971924 40.799705))",104304
4018,1500000US360610191003,360610191003,"Block Group 3, Census Tract 191, New York County, New York",1827,"POLYGON ((-73.967878 40.801354, -73.967985 40.800512, -73.96820699999999 40.799786, -73.969505 40.80033, -73.96904599999999 40.800957, -73.96858399999999 40.801636, -73.967878 40.801354))",88671
4019,1500000US360610191004,360610191004,"Block Group 4, Census Tract 191, New York County, New York",1561,"POLYGON ((-73.96855699999999 40.799109, -73.96900099999999 40.798476, -73.970423 40.799071, -73.96996399999999 40.799702, -73.969505 40.80033, -73.96820699999999 40.799786, -73.96855699999999 40.799109))",69846
4020,1500000US360610191005,360610191005,"Block Group 5, Census Tract 191, New York County, New York",2044,"POLYGON ((-73.966206 40.799761, -73.966662 40.799133, -73.96820699999999 40.799786, -73.967985 40.800512, -73.967878 40.801354, -73.965711 40.800437, -73.966206 40.799761))",58704
4021,1500000US360610191006,360610191006,"Block Group 6, Census Tract 191, New York County, New York",1488,"POLYGON ((-73.96855699999999 40.799109, -73.96820699999999 40.799786, -73.966662 40.799133, -73.967575 40.79787, -73.96900099999999 40.798476, -73.96855699999999 40.799109))",28075
4022,1500000US360610192000,360610192000,"Block Group 0, Census Tract 192, New York County, New York",,"POLYGON ((-73.92921 40.795842, -73.92897599999999 40.796675, -73.928916 40.800837, -73.929822 40.803307, -73.928636 40.803852, -73.92832199999999 40.804015, -73.927204 40.80217, -73.925139 40.802174, -73.92532 40.801929, -73.927345 40.797872, -73.92654 40.79452, -73.92921 40.795842))",
4023,1500000US360610192001,360610192001,"Block Group 1, Census Tract 192, New York County, New York",930,"POLYGON ((-73.931743 40.796988, -73.93126699999999 40.797641, -73.92981999999999 40.797038, -73.93028 40.799864, -73.930517 40.800066, -73.931969 40.800711, -73.93177299999999 40.800979, -73.931202 40.801755, -73.930189 40.802961, -73.929822 40.803307, -73.928916 40.800837, -73.92897599999999 40.796675, -73.92921 40.795842, -73.929777 40.796156, -73.931743 40.796988))",16534
4024,1500000US360610192002,360610192002,"Block Group 2, Census Tract 192, New York County, New York",568,"POLYGON ((-73.931815 40.797873, -73.933516 40.798594, -73.931969 40.800711, -73.930517 40.800066, -73.93028 40.799864, -73.931815 40.797873))",13443
4025,1500000US360610192003,360610192003,"Block Group 3, Census Tract 192, New York County, New York",329,"POLYGON ((-73.93126699999999 40.797641, -73.931815 40.797873, -73.93028 40.799864, -73.92981999999999 40.797038, -73.93126699999999 40.797641))",9823
4026,1500000US360610193001,360610193001,"Block Group 1, Census Tract 193, New York County, New York",1307,"POLYGON ((-73.958195 40.800553, -73.958619 40.799977, -73.95907699999999 40.799352, -73.960527 40.799958, -73.960065 40.800586, -73.95964699999999 40.801156, -73.958195 40.800553))",44585
4027,1500000US360610193002,360610193002,"Block Group 2, Census Tract 193, New York County, New York",1816,"POLYGON ((-73.960983 40.799329, -73.960527 40.799958, -73.95907699999999 40.799352, -73.960037 40.798038, -73.961478 40.798654, -73.960983 40.799329))",29003
4028,1500000US360610193003,360610193003,"Block Group 3, Census Tract 193, New York County, New York",1750,"POLYGON ((-73.960983 40.799329, -73.961478 40.798654, -73.962869 40.79924, -73.962377 40.799915, -73.961917 40.800543, -73.960527 40.799958, -73.960983 40.799329))",20647
4029,1500000US360610193004,360610193004,"Block Group 4, Census Tract 193, New York County, New York",794,"POLYGON ((-73.960065 40.800586, -73.960527 40.799958, -73.961917 40.800543, -73.96145799999999 40.801172, -73.961077 40.8018, -73.95964699999999 40.801156, -73.960065 40.800586))",22975
4030,1500000US360610193005,360610193005,"Block Group 5, Census Tract 193, New York County, New York",1146,"POLYGON ((-73.961077 40.8018, -73.96145799999999 40.801172, -73.961917 40.800543, -73.96476 40.801741, -73.96430099999999 40.802373, -73.96386099999999 40.802972, -73.961077 40.8018))",24640
4031,1500000US360610193006,360610193006,"Block Group 6, Census Tract 193, New York County, New York",656,"POLYGON ((-73.961917 40.800543, -73.962377 40.799915, -73.962869 40.79924, -73.965711 40.800437, -73.965215 40.801111, -73.96476 40.801741, -73.961917 40.800543))",29014
4032,1500000US360610194001,360610194001,"Block Group 1, Census Tract 194, New York County, New York",601,"POLYGON ((-73.934917 40.800791, -73.934454 40.801419, -73.934062 40.802077, -73.93365 40.801788, -73.93177299999999 40.800979, -73.931969 40.800711, -73.933516 40.798594, -73.93590499999999 40.799567, -73.935374 40.800162, -73.934917 40.800791))",11996
4033,1500000US360610194002,360610194002,"Block Group 2, Census Tract 194, New York County, New York",1195,"POLYGON ((-73.93590499999999 40.799567, -73.933516 40.798594, -73.93399099999999 40.797932, -73.93636099999999 40.798935, -73.938603 40.799883, -73.93814399999999 40.80051, -73.93590499999999 40.799567))",34419
4034,1500000US360610194003,360610194003,"Block Group 3, Census Tract 194, New York County, New York",982,"POLYGON ((-73.934917 40.800791, -73.935374 40.800162, -73.93590499999999 40.799567, -73.93814399999999 40.80051, -73.93722799999999 40.801769, -73.934917 40.800791))",10682
4035,1500000US360610194004,360610194004,"Block Group 4, Census Tract 194, New York County, New York",336,"POLYGON ((-73.93722799999999 40.801769, -73.93677 40.802397, -73.93630999999999 40.803024, -73.934062 40.802077, -73.934454 40.801419, -73.934917 40.800791, -73.93722799999999 40.801769))",8415
4036,1500000US360610195000,360610195000,"Block Group 0, Census Tract 195, New York County, New York",,"POLYGON ((-73.97885474255939 40.8057344794073, -73.9771693704015 40.8080758025752, -73.971133 40.805802, -73.972899 40.803383, -73.97885474255939 40.8057344794073))",
4037,1500000US360610195001,360610195001,"Block Group 1, Census Tract 195, New York County, New York",2045,"POLYGON ((-73.967142 40.803568, -73.967585 40.802932, -73.96912 40.803563, -73.97004699999999 40.802265, -73.97235599999999 40.803172, -73.972899 40.803383, -73.971133 40.805802, -73.97068299999999 40.805623, -73.968559 40.804853, -73.968048 40.804684, -73.966701 40.804169, -73.967142 40.803568))",78463
4038,1500000US360610195002,360610195002,"Block Group 2, Census Tract 195, New York County, New York",2311,"POLYGON ((-73.97004699999999 40.802265, -73.96912 40.803563, -73.967585 40.802932, -73.967789 40.8022, -73.967878 40.801354, -73.96858399999999 40.801636, -73.97004699999999 40.802265))",112998
4039,1500000US360610195003,360610195003,"Block Group 3, Census Tract 195, New York County, New York",1597,"POLYGON ((-73.967142 40.803568, -73.966701 40.804169, -73.96386099999999 40.802972, -73.96430099999999 40.802373, -73.96476 40.801741, -73.967585 40.802932, -73.967142 40.803568))",42897
4040,1500000US360610195004,360610195004,"Block Group 4, Census Tract 195, New York County, New York",1774,"POLYGON ((-73.965215 40.801111, -73.967789 40.8022, -73.967585 40.802932, -73.96476 40.801741, -73.965215 40.801111))",59746
4041,1500000US360610195005,360610195005,"Block Group 5, Census Tract 195, New York County, New York",2424,"POLYGON ((-73.967878 40.801354, -73.967789 40.8022, -73.965215 40.801111, -73.965711 40.800437, -73.967878 40.801354))",76374
4042,1500000US360610196001,360610196001,"Block Group 1, Census Tract 196, New York County, New York",980,"POLYGON ((-73.93928699999999 40.801816, -73.94090799999999 40.802499, -73.94044699999999 40.803126, -73.939989 40.803756, -73.938371 40.803071, -73.938829 40.802445, -73.93928699999999 40.801816))",17547
4043,1500000US360610196002,360610196002,"Block Group 2, Census Tract 196, New York County, New York",335,"POLYGON ((-73.94090799999999 40.802499, -73.93928699999999 40.801816, -73.938829 40.802445, -73.93722799999999 40.801769, -73.93814399999999 40.80051, -73.938603 40.799883, -73.940207 40.800557, -73.94182499999999 40.80124, -73.94136399999999 40.801871, -73.94090799999999 40.802499))",23038
4044,1500000US360610196003,360610196003,"Block Group 3, Census Tract 196, New York County, New York",1128,"POLYGON ((-73.93630999999999 40.803024, -73.93677 40.802397, -73.93722799999999 40.801769, -73.938829 40.802445, -73.938371 40.803071, -73.939989 40.803756, -73.93903499999999 40.805057, -73.93854399999999 40.80573, -73.936928 40.805046, -73.935326 40.804371, -73.935817 40.8037, -73.93630999999999 40.803024))",18000
4045,1500000US360610197011,360610197011,"Block Group 1, Census Tract 197.01, New York County, New York",3402,"POLYGON ((-73.962008 40.805509, -73.96007399999999 40.804706, -73.95982599999999 40.805435, -73.95840699999999 40.807419, -73.957949 40.808053, -73.957617 40.808671, -73.95827199999999 40.810629, -73.957808 40.811264, -73.954966 40.810064, -73.95542999999999 40.809429, -73.955884 40.808802, -73.956344 40.808174, -73.95726599999999 40.806916, -73.95772199999999 40.806291, -73.95818199999999 40.805597, -73.958254 40.804714, -73.958204 40.803894, -73.958249 40.803107, -73.958688 40.80247, -73.95964699999999 40.801156, -73.961077 40.8018, -73.96386099999999 40.802972, -73.96338399999999 40.803628, -73.962926 40.804256, -73.962475 40.804886, -73.962008 40.805509))",57343
4046,1500000US360610197021,360610197021,"Block Group 1, Census Tract 197.02, New York County, New York",1211,"POLYGON ((-73.957696 40.801232, -73.958195 40.800553, -73.95964699999999 40.801156, -73.958688 40.80247, -73.958249 40.803107, -73.958204 40.803894, -73.957782 40.803728, -73.956321 40.803115, -73.956778 40.802488, -73.95723799999999 40.801858, -73.957696 40.801232))",42474
4047,1500000US360610198001,360610198001,"Block Group 1, Census Tract 198, New York County, New York",1226,"POLYGON ((-73.94090799999999 40.802499, -73.94136399999999 40.801871, -73.94182499999999 40.80124, -73.94505199999999 40.802599, -73.944597 40.803228, -73.942994 40.802561, -73.94210199999999 40.80383, -73.94116699999999 40.805063, -73.94275399999999 40.805744, -73.942262 40.806416, -73.941771 40.807089, -73.940157 40.806409, -73.93854399999999 40.80573, -73.93903499999999 40.805057, -73.939989 40.803756, -73.94044699999999 40.803126, -73.94090799999999 40.802499))",43718
4048,1500000US360610198002,360610198002,"Block Group 2, Census Tract 198, New York County, New York",,"POLYGON ((-73.94210199999999 40.80383, -73.942994 40.802561, -73.944597 40.803228, -73.94613099999999 40.803877, -73.94569299999999 40.804515, -73.944783 40.805761, -73.94430199999999 40.806391, -73.94275399999999 40.805744, -73.94116699999999 40.805063, -73.94210199999999 40.80383))",
4049,1500000US360610199000,360610199000,"Block Group 0, Census Tract 199, New York County, New York",,"POLYGON ((-73.9771693704015 40.8080758025752, -73.9750969903285 40.81095475809529, -73.969222 40.808506, -73.971133 40.805802, -73.9771693704015 40.8080758025752))",
4050,1500000US360610199001,360610199001,"Block Group 1, Census Tract 199, New York County, New York",1759,"POLYGON ((-73.97068299999999 40.805623, -73.971133 40.805802, -73.969222 40.808506, -73.96877499999999 40.808324, -73.966979 40.807596, -73.964848 40.806707, -73.96530799999999 40.806081, -73.96576399999999 40.805453, -73.967373 40.806127, -73.967518 40.805768, -73.96772299999999 40.805453, -73.967829 40.805279, -73.96785799999999 40.805186, -73.96793699999999 40.804799, -73.968048 40.804684, -73.968559 40.804853, -73.97068299999999 40.805623))",54336
4051,1500000US360610199002,360610199002,"Block Group 2, Census Tract 199, New York County, New York",1750,"POLYGON ((-73.96772299999999 40.805453, -73.967518 40.805768, -73.967373 40.806127, -73.96576399999999 40.805453, -73.96622499999999 40.804833, -73.966701 40.804169, -73.968048 40.804684, -73.96793699999999 40.804799, -73.96785799999999 40.805186, -73.967829 40.805279, -73.96772299999999 40.805453))",87996
4052,1500000US360610199003,360610199003,"Block Group 3, Census Tract 199, New York County, New York",1863,"POLYGON ((-73.96530799999999 40.806081, -73.964848 40.806707, -73.962008 40.805509, -73.962475 40.804886, -73.96530799999999 40.806081))",20974
4053,1500000US360610199004,360610199004,"Block Group 4, Census Tract 199, New York County, New York",1512,"POLYGON ((-73.962926 40.804256, -73.96576399999999 40.805453, -73.96530799999999 40.806081, -73.962475 40.804886, -73.962926 40.804256))",12306
4054,1500000US360610199005,360610199005,"Block Group 5, Census Tract 199, New York County, New York",1611,"POLYGON ((-73.96338399999999 40.803628, -73.96622499999999 40.804833, -73.96576399999999 40.805453, -73.962926 40.804256, -73.96338399999999 40.803628))",42516
4055,1500000US360610199006,360610199006,"Block Group 6, Census Tract 199, New York County, New York",1940,"POLYGON ((-73.96338399999999 40.803628, -73.96386099999999 40.802972, -73.966701 40.804169, -73.96622499999999 40.804833, -73.96338399999999 40.803628))",88406
4056,1500000US360610200001,360610200001,"Block Group 1, Census Tract 200, New York County, New York",1378,"POLYGON ((-73.94613099999999 40.803877, -73.944597 40.803228, -73.94505199999999 40.802599, -73.948273 40.803957, -73.947813 40.804587, -73.947352 40.805213, -73.94569299999999 40.804515, -73.94613099999999 40.803877))",43401
4057,1500000US360610200002,360610200002,"Block Group 2, Census Tract 200, New York County, New York",1051,"POLYGON ((-73.9469 40.805839, -73.946438 40.806469, -73.945978 40.807098, -73.945482 40.807773, -73.94499399999999 40.808446, -73.941771 40.807089, -73.942262 40.806416, -73.94275399999999 40.805744, -73.94430199999999 40.806391, -73.944783 40.805761, -73.94569299999999 40.804515, -73.947352 40.805213, -73.9469 40.805839))",38587
4058,1500000US360610201011,360610201011,"Block Group 1, Census Tract 201.01, New York County, New York",1879,"POLYGON ((-73.96007399999999 40.804706, -73.962008 40.805509, -73.960106 40.80812, -73.95840699999999 40.807419, -73.95982599999999 40.805435, -73.96007399999999 40.804706))",26527
4059,1500000US360610201021,360610201021,"Block Group 1, Census Tract 201.02, New York County, New York",997,"POLYGON ((-73.954416 40.805725, -73.95487399999999 40.805096, -73.95536799999999 40.80442, -73.956822 40.805032, -73.95586899999999 40.806336, -73.954416 40.805725))",33243
4060,1500000US360610201022,360610201022,"Block Group 2, Census Tract 201.02, New York County, New York",1153,"POLYGON ((-73.957317 40.804356, -73.956822 40.805032, -73.95536799999999 40.80442, -73.956321 40.803115, -73.957782 40.803728, -73.957317 40.804356))",49427
4061,1500000US360610201023,360610201023,"Block Group 3, Census Tract 201.02, New York County, New York",950,"POLYGON ((-73.958254 40.804714, -73.95818199999999 40.805597, -73.956822 40.805032, -73.957317 40.804356, -73.957782 40.803728, -73.958204 40.803894, -73.958254 40.804714))",21378
4062,1500000US360610201024,360610201024,"Block Group 4, Census Tract 201.02, New York County, New York",953,"POLYGON ((-73.95726599999999 40.806916, -73.95586899999999 40.806336, -73.956822 40.805032, -73.95818199999999 40.805597, -73.95772199999999 40.806291, -73.95726599999999 40.806916))",40415
4063,1500000US360610203001,360610203001,"Block Group 1, Census Tract 203, New York County, New York",1446,"POLYGON ((-73.959217 40.809341, -73.962058 40.810535, -73.961111 40.81183, -73.95827199999999 40.810629, -73.959217 40.809341))",18931
4064,1500000US360610203002,360610203002,"Block Group 2, Census Tract 203, New York County, New York",,"POLYGON ((-73.962008 40.805509, -73.964848 40.806707, -73.96439 40.807338, -73.963903 40.808004, -73.962058 40.810535, -73.959217 40.809341, -73.960106 40.80812, -73.962008 40.805509))",1785
